recipe_id,line_no,raw_line,regex_qty,regex_unit,regex_name,ip_name,ip_qty,ip_unit,ip_state,ip_comment,ip_purpose,patch_dry_fresh,ip_patched_name,modifier_text,flag_name,flag_qty,flag_unit,flag_state,review_flags
117,2,1/2 cup Shallots,1/2,cup,Shallots,Shallots,1/2,cup,,,,,Shallots,,False,False,False,False,
117,3,1/3 cup Tomatoes,1/3,cup,Tomatoes,Tomatoes,1/3,cup,,,,,Tomatoes,,False,False,False,False,
117,4,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
117,5,1 Green Chilli,1,,Green Chilli,Green Chilli,1,,,,,,Green Chilli,,False,False,False,False,
117,6,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
117,7,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
117,8,1 tablespoon Red Chilli powder,1,tablespoon,Red Chilli powder,Red Chilli powder,1,tablespoon,,,,,Red Chilli powder,,False,False,False,False,
117,9,Fresh coconut - few sliced pieces,,,Fresh coconut,Fresh coconut,,,few sliced pieces,,,Fresh,Fresh coconut,few sliced pieces,False,False,False,False,
117,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
117,11,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
117,12,1 tablespoon Coriander (Dhania) Seeds,1,tablespoon,Coriander (Dhania) Seeds,Coriander (Dhania) Seeds,1,tablespoon,,,,,Coriander (Dhania) Seeds,,False,False,False,False,
117,13,8 Dry Red Chillies,8,,Dry Red Chillies,Dry Red Chillies,8,,,,,Dry,Dry Red Chillies,,False,False,False,False,
117,14,8 cloves Garlic,8,cloves,Garlic,Garlic,8,cloves,,,,,Garlic,,False,False,False,False,
117,15,2 inch Ginger,2,inch,Ginger,Ginger,,,,,,,Ginger,,False,True,True,False,qty;unit
117,16,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
117,17,1 teaspoon Fennel seeds (Saunf),1,teaspoon,Fennel seeds (Saunf),Fennel seeds (Saunf),1,teaspoon,,,,,Fennel seeds (Saunf),,False,False,False,False,
117,18,1-1/2 teaspoon Whole Black Peppercorns,1-1/2,teaspoon,Whole Black Peppercorns,Whole Black Peppercorns,1/2,teaspoon,,,,,Whole Black Peppercorns,,False,True,False,False,qty
117,19,1 inch Cinnamon Stick (Dalchini),1,inch,Cinnamon Stick (Dalchini),Cinnamon Sticks (Dalchini),,,,,,,Cinnamon Sticks (Dalchini),,True,True,True,False,name;qty;unit
117,20,3 Cloves (Laung),3,Cloves,(Laung),Cloves,3,,,(Laung),,,Cloves,,True,False,True,False,name;unit
117,21,2 Cardamom Powder (Elaichi),2,,Cardamom Powder (Elaichi),Cardamom Powder (Elaichi),2,,,,,,Cardamom Powder (Elaichi),,False,False,False,False,
117,22,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
117,23,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
117,24,1/2 cup Shallots,1/2,cup,Shallots,Shallots,1/2,cup,,,,,Shallots,,False,False,False,False,
117,25,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
118,1,250 grams Elephant yam (Suran/Senai/Ratalu) - peeled and chopped,250,grams,Elephant yam (Suran/Senai/Ratalu),Elephant yam Ratalu,250,gram,peeled and chopped,Suran/Senai,,,Elephant yam (Suran/Senai/Ratalu),peeled and chopped,False,False,False,False,
118,2,2 Raw Banana - peeled and chopped,2,,Raw Banana,Raw Banana,2,,peeled and chopped,,,,Raw Banana,peeled and chopped,False,False,False,False,
118,3,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
118,4,1/4 teaspoon Kashmiri Red Chilli Powder,1/4,teaspoon,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,1/4,teaspoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
118,5,4-5 Black pepper powder,4-5,,Black pepper powder,Black pepper powder,4,,,,,,Black pepper powder,,False,True,False,False,qty
118,6,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
118,7,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
118,8,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
118,9,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
118,10,1/2 cup Water,1/2,cup,Water,Water,1/2,cup,,,,,Water,,False,False,False,False,
118,11,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
118,12,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
118,13,1/2 teaspoon Cumin seeds (Jeera),1/2,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1/2,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
118,14,1/4 teaspoon Mustard seeds,1/4,teaspoon,Mustard seeds,Mustard seeds,1/4,teaspoon,,,,,Mustard seeds,,False,False,False,False,
118,15,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
118,16,1/4 teaspoon Red Chilli powder,1/4,teaspoon,Red Chilli powder,Red Chilli powder,1/4,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
118,17,2 Dry Red Chillies - cut into small pieces,2,,Dry Red Chillies,Dry Red Chillies,2,,cut into small pieces,,,Dry,Dry Red Chillies,cut into small pieces,False,False,False,False,
118,18,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
119,1,500 grams Sardine fish,500,grams,Sardine fish,Sardine fish,500,gram,,,,,Sardine fish,,False,False,False,False,
119,2,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
119,3,10 Shallots,10,,Shallots,Shallots,10,,,,,,Shallots,,False,False,False,False,
119,4,3 Green Chillies,3,,Green Chillies,Green Chillies,3,,,,,,Green Chillies,,False,False,False,False,
119,5,1/4 tablespoon Dry Red Chilli - crushed,1/4,tablespoon,Dry Red Chilli,Dry Red Chilli,1/4,tablespoon,crushed,,,Dry,Dry Red Chilli,crushed,False,False,False,False,
119,6,2 inch Ginger,2,inch,Ginger,Ginger,,,,,,,Ginger,,False,True,True,False,qty;unit
119,7,3 clove Garlic,3,clove,Garlic,Garlic,3,cloves,,,,,Garlic,,False,False,False,False,
119,8,1/4 teaspoon Methi Powder (Fenugreek Powder),1/4,teaspoon,Methi Powder (Fenugreek Powder),Methi Powder,1/4,teaspoon,,(Fenugreek Powder),,,Methi Powder (Fenugreek Powder),,False,False,False,False,
119,9,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
119,10,1 teaspoon Coconut Oil - adjustable,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,adjustable,,,Coconut Oil,adjustable,False,False,False,True,state
119,11,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
119,12,1 Kokum (Malabar Tamarind) - soaked,1,,Kokum (Malabar Tamarind),Kokum (Malabar Tamarind),1,,soaked,,,,Kokum (Malabar Tamarind),soaked,False,False,False,False,
119,13,2 Kokum (Malabar Tamarind) - for the curry,2,,Kokum (Malabar Tamarind),Kokum (Malabar Tamarind),2,,,,for the curry,,Kokum (Malabar Tamarind),for the curry,False,False,False,True,state
119,14,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
120,1,2 cups Elephant yam (Suran/Senai/Ratalu) - scraped well and cubed to bite size,2,cups,Elephant yam (Suran/Senai/Ratalu),Elephant yam Ratalu,2,cup,scraped well and cubed to bite size,Suran/Senai,,,Elephant yam (Suran/Senai/Ratalu),scraped well and cubed to bite size,False,False,False,False,
120,2,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
120,3,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
120,4,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
120,5,3 Green Chillies - (adjust),3,,Green Chillies,Green Chillies - (adjust),3,,,,,,Green Chillies - (adjust),(adjust),True,False,False,True,name;state
120,6,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
120,7,1/2 teaspoon Whole Black Peppercorns,1/2,teaspoon,Whole Black Peppercorns,Whole Black Peppercorns,1/2,teaspoon,,,,,Whole Black Peppercorns,,False,False,False,False,
120,8,1 teaspoons Coconut Oil,1,teaspoons,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
120,9,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
120,10,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
121,1,300 grams Green Chawli Beans (Yard long beans/Karamani/Barbati) - chopped,300,grams,Green Chawli Beans (Yard long beans/Karamani/Barbati),Green Chawli Beans Barbati,300,gram,chopped,Yard long beans/Karamani,,,Green Chawli Beans (Yard long beans/Karamani/Barbati),chopped,False,False,False,False,
121,2,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
121,3,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
121,4,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
121,5,8 Curry leaves,8,,Curry leaves,Curry leaves,8,,,,,,Curry leaves,,False,False,False,False,
121,6,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
121,7,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
121,8,2 Green Chillies,2,,Green Chillies,Green Chillies,2,,,,,,Green Chillies,,False,False,False,False,
121,9,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
121,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
122,1,5 Tomatoes - finely chopped,5,,Tomatoes,Tomatoes,5,,finely chopped,,,,Tomatoes,finely chopped,False,False,False,False,
122,2,2 Green Chillies - chopped,2,,Green Chillies,Green Chillies,2,,chopped,,,,Green Chillies,chopped,False,False,False,False,
122,3,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
122,4,1/2 teaspoon Red Chilli powder,1/2,teaspoon,Red Chilli powder,Red Chilli powder,1/2,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
122,5,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
122,6,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
122,7,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
122,8,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
122,9,1/4 cup Fresh coconut - chopped,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,chopped,,,Fresh,Fresh coconut,chopped,False,False,False,False,
122,10,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
122,11,5 Pearl onions (Sambar Onions) - halved,5,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),5,,halved,,,,Pearl onions (Sambar Onions),halved,False,False,False,False,
123,1,1 Potato (Aloo) - peeled and cut lengthwise,1,,Potato (Aloo),Potato (Aloo),1,,peeled and cut lengthwise,,,,Potato (Aloo),peeled and cut lengthwise,False,False,False,False,
123,2,1 Carrot (Gajjar) - peeled and cut lengthwise,1,,Carrot (Gajjar),Carrot (Gajjar),1,,peeled and cut lengthwise,,,,Carrot (Gajjar),peeled and cut lengthwise,False,False,False,False,
123,3,15 Green beans (French Beans) - cut lengthwise,15,,Green beans (French Beans),Green beans,15,,cut lengthwise,(French Beans),,,Green beans (French Beans),cut lengthwise,False,False,False,False,
123,4,1/4 cup Green peas (Matar),1/4,cup,Green peas (Matar),Green peas (Matar),1/4,cup,,,,,Green peas (Matar),,False,False,False,False,
123,5,1 Onions - red,1,,Onions,Onions,1,,,red,,,Onions,red,False,False,False,True,state
123,6,1 Garlic - grated,1,,Garlic,Garlic,1,,grated,,,,Garlic,grated,False,False,False,False,
123,7,1/2 inch Ginger - peeled and grated (optional),1/2,inch,Ginger,Ginger,,,peeled and grated,(optional),,,Ginger,peeled and grated (optional),False,True,True,False,qty;unit
123,8,1/2 cup Coconut milk - thin,1/2,cup,Coconut milk,Coconut milk,1/2,cup,,thin,,,Coconut milk,thin,False,False,False,True,state
123,9,3/4 cup Coconut milk - thick,3/4,cup,Coconut milk,Coconut milk,3/4,cup,,,,,Coconut milk,thick,False,False,False,True,state
123,10,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
123,11,1/2 inch Cinnamon Stick (Dalchini),1/2,inch,Cinnamon Stick (Dalchini),Cinnamon Sticks (Dalchini),,,,,,,Cinnamon Sticks (Dalchini),,True,True,True,False,name;qty;unit
123,12,1 Bay leaf (tej patta),1,,Bay leaf (tej patta),Bay leaves (tej patta),1,,,,,,Bay leaves (tej patta),,True,False,False,False,name
123,13,10 to 12 Whole Black Peppercorns,10to12,,Whole Black Peppercorns,Whole Black Peppercorns,10,,,,,,Whole Black Peppercorns,,False,True,False,False,qty
123,14,1 Cardamom (Elaichi) Pods/Seeds,1,,Cardamom (Elaichi) Pods/Seeds,Cardamom (Elaichi) Seeds,1,Pod,,,,,Cardamom (Elaichi) Pods/Seeds,,False,False,True,False,unit
123,15,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
123,16,1 teaspoon Coconut Oil,1,teaspoon,Coconut Oil,Coconut Oil,1,teaspoon,,,,,Coconut Oil,,False,False,False,False,
124,1,4 Whole Eggs,4,,Whole Eggs,Whole Eggs,4,,,,,,Whole Eggs,,False,False,False,False,
124,2,1-1/2 tablespoons Sunflower Oil,1-1/2,tablespoons,Sunflower Oil,Sunflower Oil,1/2,tablespoon,,,,,Sunflower Oil,,False,True,False,False,qty
124,3,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
124,4,Curry leaves - few sprigs,,,Curry leaves,Curry leaves,few,sprigs,,,,,Curry leaves,few sprigs,False,True,True,True,qty;unit;state
124,5,1 Onion - finely chopped,1,,Onion,Onion,1,,finely chopped,,,,Onion,finely chopped,False,False,False,False,
124,6,1/2 inch Ginger - grated,1/2,inch,Ginger,Ginger,,,grated,,,,Ginger,grated,False,True,True,False,qty;unit
124,7,3 cloves Garlic,3,cloves,Garlic,Garlic,3,cloves,,,,,Garlic,,False,False,False,False,
124,8,1 Tomato - finely chopped,1,,Tomato,Tomato,1,,finely chopped,,,,Tomato,finely chopped,False,False,False,False,
124,9,6 Dry Red Chillies,6,,Dry Red Chillies,Dry Red Chillies,6,,,,,Dry,Dry Red Chillies,,False,False,False,False,
124,10,1 inch Cinnamon Stick (Dalchini),1,inch,Cinnamon Stick (Dalchini),Cinnamon Sticks (Dalchini),,,,,,,Cinnamon Sticks (Dalchini),,True,True,True,False,name;qty;unit
124,11,1 Cardamom (Elaichi) Pods/Seeds,1,,Cardamom (Elaichi) Pods/Seeds,Cardamom (Elaichi) Seeds,1,Pod,,,,,Cardamom (Elaichi) Pods/Seeds,,False,False,True,False,unit
124,12,3 Cloves (Laung),3,Cloves,(Laung),Cloves,3,,,(Laung),,,Cloves,,True,False,True,False,name;unit
124,13,2 tablespoons Coriander (Dhania) Seeds,2,tablespoons,Coriander (Dhania) Seeds,Coriander (Dhania) Seeds,2,tablespoon,,,,,Coriander (Dhania) Seeds,,False,False,False,False,
124,14,1/2 teaspoon Whole Black Peppercorns,1/2,teaspoon,Whole Black Peppercorns,Whole Black Peppercorns,1/2,teaspoon,,,,,Whole Black Peppercorns,,False,False,False,False,
124,15,7 Shallots,7,,Shallots,Shallots,7,,,,,,Shallots,,False,False,False,False,
124,16,1/4 cup Fresh coconut,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,,,,Fresh,Fresh coconut,,False,False,False,False,
124,17,1/2 teaspoon Fennel seeds (Saunf),1/2,teaspoon,Fennel seeds (Saunf),Fennel seeds (Saunf),1/2,teaspoon,,,,,Fennel seeds (Saunf),,False,False,False,False,
125,1,1 cup cabbage - wash and chop finely,1,cup,cabbage,cabbage,1,cup,,wash and chop finely,,,cabbage,wash and chop finely,False,False,False,True,state
125,2,1 sprig curry leaves,1,sprig,curry leaves,curry leaves,1,sprig,,,,,curry leaves,,False,False,False,False,
125,3,1/4 teaspoon mustard,1/4,teaspoon,mustard,mustard,1/4,teaspoon,,,,,mustard,,False,False,False,False,
125,4,1 red chili,1,,red chili,red chili,1,,,,,,red chili,,False,False,False,False,
125,5,1 teaspoon white urad dal (split),1,teaspoon,white urad dal (split),white urad dal (split),1,teaspoon,,,,,white urad dal (split),,False,False,False,False,
125,6,1/4 teaspoon turmeric powder,1/4,teaspoon,turmeric powder,turmeric powder,1/4,teaspoon,,,,,turmeric powder,,False,False,False,False,
125,7,salt - as per taste,,,salt,salt,,,,as per taste,,,salt,as per taste,False,False,False,True,state
125,8,Oil - 5 tablespoons coconut - as per use,,,Oil,Oil; coconut,5,tablespoon,,as per use,,,Oil; coconut,5 tablespoons coconut - as per use,True,True,True,True,name;qty;unit;state
125,9,tighten it,,,tighten it,tighten it,,,,,,,tighten it,,False,False,False,False,
125,10,6 small onions - cut it from the middle,6,,small onions,onions,6,,cut it from the middle,,,,small onions,cut it from the middle,False,False,False,False,
125,11,3 cloves garlic - chop,3,cloves,garlic,garlic - chop,3,cloves,,,,,garlic - chop,chop,True,False,False,True,name;state
125,12,2 green chillies - chop,2,,green chillies,green chillies,2,,,chop,,,green chillies,chop,False,False,False,True,state
125,13,3 sprig curry leaves,3,sprig,curry leaves,curry leaves,3,sprigs,,,,,curry leaves,,False,False,False,False,
125,14,Green Chillies - halved,,,Green Chillies,Green Chillies,,,halved,,,,Green Chillies,halved,False,False,False,False,
125,15,3 sprig curry leaves,3,sprig,curry leaves,curry leaves,3,sprigs,,,,,curry leaves,,False,False,False,False,
126,1,250 grams Squid - (Cleaned and cut into rings),250,grams,Squid,Squid,250,gram,(Cleaned and cut into rings),,,,Squid,(Cleaned and cut into rings),False,False,False,False,
126,2,10 Shallots,10,,Shallots,Shallots,10,,,,,,Shallots,,False,False,False,False,
126,3,2 Tomatoes,2,,Tomatoes,Tomatoes,2,,,,,,Tomatoes,,False,False,False,False,
126,4,1/2 inch Ginger - grated,1/2,inch,Ginger,Ginger,,,grated,,,,Ginger,grated,False,True,True,False,qty;unit
126,5,4 cloves Garlic - minced,4,cloves,Garlic,Garlic,4,cloves,minced,,,,Garlic,minced,False,False,False,False,
126,6,3 sprig Curry leaves,3,sprig,Curry leaves,Curry leaves,3,sprigs,,,,,Curry leaves,,False,False,False,False,
126,7,1 teaspoon Coriander Powder (Dhania),1,teaspoon,Coriander Powder (Dhania),Coriander Powder (Dhania),1,teaspoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
126,8,1 teaspoon Red Chilli powder,1,teaspoon,Red Chilli powder,Red Chilli powder,1,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
126,9,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
126,10,1 teaspoon Fennel seeds (Saunf),1,teaspoon,Fennel seeds (Saunf),Fennel seeds (Saunf),1,teaspoon,,,,,Fennel seeds (Saunf),,False,False,False,False,
126,11,1 teaspoon Whole Black Peppercorns,1,teaspoon,Whole Black Peppercorns,Whole Black Peppercorns,1,teaspoon,,,,,Whole Black Peppercorns,,False,False,False,False,
126,12,1/2 teaspoon Meat masala,1/2,teaspoon,Meat masala,Meat masala,1/2,teaspoon,,,,,Meat masala,,False,False,False,False,
126,13,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
126,14,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
127,1,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
127,2,2 Green Chillies - roughly chopped,2,,Green Chillies,Green Chillies,2,,roughly chopped,,,,Green Chillies,roughly chopped,False,False,False,False,
127,3,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
127,4,3 Carrots (Gajjar) - chopped,3,,Carrots (Gajjar),Carrots (Gajjar),3,,chopped,,,,Carrots (Gajjar),chopped,False,False,False,False,
127,5,1 cup Green beans (French Beans) - chopped,1,cup,Green beans (French Beans),Green beans,1,cup,chopped,(French Beans),,,Green beans (French Beans),chopped,False,False,False,False,
127,6,1 teaspoon Coconut Oil - or regular oil,1,teaspoon,Coconut Oil,Coconut Oil; regular oil,1,teaspoon,,,,,Coconut Oil; regular oil,or regular oil,True,False,False,True,name;state
127,7,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
127,8,1 teaspoon White Urad Dal (Split),1,teaspoon,White Urad Dal (Split),White Urad Dal (Split),1,teaspoon,,,,,White Urad Dal (Split),,False,False,False,False,
127,9,1/4 cup Pearl onions (Sambar Onions) - finely chopped,1/4,cup,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),1/4,cup,finely chopped,,,,Pearl onions (Sambar Onions),finely chopped,False,False,False,False,
127,10,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
127,11,1/2 teaspoon Turmeric powder (Haldi),1/2,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/2,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
127,12,1 teaspoon Salt - adjust as per your taste,1,teaspoon,Salt,Salt,1,teaspoon,,adjust as per your taste,,,Salt,adjust as per your taste,False,False,False,True,state
128,1,500 grams Prawns,500,grams,Prawns,Prawns,500,gram,,,,,Prawns,,False,False,False,False,
128,2,2 Onions - finely chopped,2,,Onions,Onions,2,,finely chopped,,,,Onions,finely chopped,False,False,False,False,
128,3,1 inch Ginger - finely chopped,1,inch,Ginger,Ginger,,,finely chopped,,,,Ginger,finely chopped,False,True,True,False,qty;unit
128,4,6 cloves Garlic,6,cloves,Garlic,Garlic,6,cloves,,,,,Garlic,,False,False,False,False,
128,5,1 tablespoons Red Chilli powder,1,tablespoons,Red Chilli powder,Red Chilli powder,1,tablespoon,,,,,Red Chilli powder,,False,False,False,False,
128,6,3/4 tablespoon Coriander Powder (Dhania),3/4,tablespoon,Coriander Powder (Dhania),Coriander Powder (Dhania),3/4,tablespoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
128,7,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
128,8,1/4 cup Fresh coconut - pieces,1/4,cup,Fresh coconut,Fresh coconut,1,piece,,,,Fresh,Fresh coconut,pieces,False,True,True,True,qty;unit;state
128,9,1 Kokum (Malabar Tamarind) - soaked,1,,Kokum (Malabar Tamarind),Kokum (Malabar Tamarind),1,,soaked,,,,Kokum (Malabar Tamarind),soaked,False,False,False,False,
128,10,2 Kokum (Malabar Tamarind) - soaked (for the curry),2,,Kokum (Malabar Tamarind),Kokum (Malabar Tamarind),2,,soaked,(for the curry),,,Kokum (Malabar Tamarind),soaked (for the curry),False,False,False,False,
128,11,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
128,12,Water - enough to cook the prawns,,,Water,Water,,,,enough to cook the prawns,,,Water,enough to cook the prawns,False,False,False,True,state
128,13,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
128,14,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
128,15,1/4 teaspoon Mustard seeds,1/4,teaspoon,Mustard seeds,Mustard seeds,1/4,teaspoon,,,,,Mustard seeds,,False,False,False,False,
128,16,1 pinch Methi Powder (Fenugreek Powder),1,pinch,Methi Powder (Fenugreek Powder),Methi Powder,1,pinch,,(Fenugreek Powder),,,Methi Powder (Fenugreek Powder),,False,False,False,False,
128,17,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
129,1,1-1/2 cups Mixed vegetables - (potatoes,1-1/2,cups,Mixed vegetables,Mixed vegetables - potatoes,1/2,cup,,,,,Mixed vegetables - potatoes,(potatoes,True,True,False,True,name;qty;state
129,2,1 Onion - thinly sliced,1,,Onion,Onion,1,,thinly sliced,,,,Onion,thinly sliced,False,False,False,False,
